,alg_name,iteration,cont_size,max0,elapsed
0,algoQD,0,1,0.6070485432942708,1.812528982758522
1,algoQD,0,2,0.6070485432942708,1.6457950314506888
2,algoQD,0,3,0.6070485432942708,1.6325687495991588
3,algoQD,0,4,0.6070485432942708,1.6059533068910241
4,algoQD,0,5,0.6070485432942708,1.609342586249113
5,algoQD,0,6,0.6070485432942708,1.5865049455314875
6,algoQD,0,6,0.9848549683888753,1.5642954483628273
7,algoQD,0,7,0.9848549683888753,1.5939798662438989
8,algoQD,0,7,0.9848549683888753,1.5909805726259947
9,algoQD,0,8,0.9848549683888753,1.6352617545053363
10,algoQD,1,9,0.9848549683888753,1.587176250293851
11,algoQD,1,10,0.9848549683888753,1.5711887944489717
12,algoQD,1,11,0.9848549683888753,1.6230381019413471
13,algoQD,1,12,0.9848549683888753,1.5974923083558679
14,algoQD,1,12,0.9848549683888753,1.6331639140844345
15,algoQD,1,12,0.9848549683888753,1.6109357131645083
16,algoQD,1,13,0.9848549683888753,1.547186846844852
17,algoQD,1,14,0.9848549683888753,1.5988561203703284
18,algoQD,1,14,0.9848549683888753,1.557703210040927
19,algoQD,1,14,0.9848549683888753,1.5963399605825543
20,algoQD,2,14,0.9848549683888753,1.6177089819684625
21,algoQD,2,15,0.9848549683888753,1.6063197599723935
22,algoQD,2,16,0.9848549683888753,1.6260605081915855
23,algoQD,2,16,0.9848549683888753,1.6504726950079203
24,algoQD,2,16,0.9976482815212674,1.625019253231585
25,algoQD,2,16,0.9976482815212674,1.6384647358208895
26,algoQD,2,17,0.9976482815212674,1.6044034538790584
27,algoQD,2,18,0.9976482815212674,1.6173418490216136
28,algoQD,2,19,0.9976482815212674,1.628305978141725
29,algoQD,2,20,0.9976482815212674,1.5656052567064762
30,algoQD,3,21,0.9976482815212674,1.5519099831581116
31,algoQD,3,22,0.9976482815212674,1.6228473922237754
32,algoQD,3,22,0.9976482815212674,1.600840256549418
33,algoQD,3,22,0.9976482815212674,1.5885150283575058
34,algoQD,3,23,0.9976482815212674,1.6082531409338117
35,algoQD,3,24,0.9976482815212674,1.6272137258201838
36,algoQD,3,24,0.9976482815212674,1.5710396971553564
37,algoQD,3,24,0.9976482815212674,1.6418627565726638
38,algoQD,3,25,0.9976482815212674,1.6005803318694234
39,algoQD,3,26,0.9976482815212674,1.6153411651030183
40,algoQD,4,27,0.9976482815212674,1.607195207849145
41,algoQD,4,28,0.9976482815212674,1.595655164681375
42,algoQD,4,29,0.9976482815212674,1.6471144333481789
43,algoQD,4,30,0.9976482815212674,1.6057740449905396
44,algoQD,4,30,0.9976482815212674,1.6401286562904716
45,algoQD,4,31,0.9976482815212674,1.6228772606700659
46,algoQD,4,32,0.9976482815212674,1.5941003486514091
47,algoQD,4,33,0.9976482815212674,1.595260108821094
48,algoQD,4,33,0.9976482815212674,1.6138840755447745
49,algoQD,4,34,0.9976482815212674,1.6443039774894714
50,algoQD,5,34,0.9976482815212674,1.5934737268835306
51,algoQD,5,34,0.9976482815212674,1.5356189468875527
52,algoQD,5,35,0.9976482815212674,1.5705674272030592
53,algoQD,5,36,0.9976482815212674,1.6125214323401451
54,algoQD,5,36,0.9976482815212674,1.5644133612513542
55,algoQD,5,36,0.9976482815212674,1.5962727600708604
56,algoQD,5,37,0.9976482815212674,1.5515272859483957
57,algoQD,5,38,0.9976482815212674,1.6546502895653248
58,algoQD,5,38,0.9976482815212674,1.591832167468965
59,algoQD,5,38,0.9976482815212674,1.6244389489293098
60,algoQD,6,39,0.9976482815212674,1.5812106672674417
61,algoQD,6,40,0.9976482815212674,1.618999139405787
62,algoQD,6,40,0.9976482815212674,1.649926170706749
63,algoQD,6,40,0.9976482815212674,1.5947450455278158
64,algoQD,6,41,0.9976482815212674,1.5960663510486484
65,algoQD,6,42,0.9976482815212674,1.5330554759129882
66,algoQD,6,42,0.9976482815212674,1.590380446985364
67,algoQD,6,43,0.9976482815212674,1.6204622220247984
68,algoQD,6,43,0.9976482815212674,1.6114313853904605
69,algoQD,6,44,0.9976482815212674,1.6019019670784473
70,algoQD,7,44,0.9976482815212674,1.649723487906158
71,algoQD,7,45,0.9976482815212674,1.5741942841559649
72,algoQD,7,45,0.9976482815212674,1.6291736559942365
73,algoQD,7,45,0.9976482815212674,1.590576097369194
74,algoQD,7,46,0.9976482815212674,1.5917286723852158
75,algoQD,7,46,0.9976482815212674,1.611006342805922
76,algoQD,7,47,0.9976482815212674,1.6130504915490746
77,algoQD,7,48,0.9976482815212674,1.5833972953259945
78,algoQD,7,48,0.9976482815212674,1.628614597953856
79,algoQD,7,48,0.9976482815212674,1.6087696878239512
80,algoQD,8,48,0.9976482815212674,1.5662066619843245
81,algoQD,8,48,0.9976482815212674,1.6153289899230003
82,algoQD,8,49,0.9976482815212674,1.5965703194960952
83,algoQD,8,49,0.9976482815212674,1.5488831819966435
84,algoQD,8,50,0.9976482815212674,1.5756786121055484
85,algoQD,8,50,0.9976482815212674,1.602914304472506
86,algoQD,8,51,0.9976482815212674,1.6111134011298418
87,algoQD,8,51,0.9976482815212674,1.6252930779010057
88,algoQD,8,51,0.9976482815212674,1.6009286856278777
89,algoQD,8,51,0.9976482815212674,1.586602351628244
90,algoQD,9,51,0.9976482815212674,1.6084509454667568
91,algoQD,9,52,0.9976482815212674,1.5893721505999565
92,algoQD,9,52,0.9976482815212674,1.6079329093918204
93,algoQD,9,52,0.9976482815212674,1.5820359028875828
94,algoQD,9,52,0.9976482815212674,1.6068081436678767
95,algoQD,9,52,0.9976482815212674,1.570394597016275
96,algoQD,9,52,0.9976482815212674,1.588058341294527
97,algoQD,9,53,0.9976482815212674,1.6597636546939611
98,algoQD,9,53,0.9976482815212674,1.6094747064635158
99,algoQD,9,53,0.9976482815212674,1.5444981344044209
100,algoQD,10,53,0.9976482815212674,1.612388708628714
101,algoQD,10,54,0.9976482815212674,1.603547808714211
102,algoQD,10,54,0.9976482815212674,1.606007101945579
103,algoQD,10,55,0.9976482815212674,1.6039850851520896
104,algoQD,10,55,0.9976482815212674,1.594879207201302
105,algoQD,10,55,0.9976482815212674,1.6102676037698984
106,algoQD,10,56,0.9976482815212674,1.5777193736284971
107,algoQD,10,56,0.9976482815212674,1.6017955709248781
108,algoQD,10,56,0.9976482815212674,1.6099442224949598
109,algoQD,10,57,0.9976482815212674,1.5544858165085316
110,algoQD,11,57,0.9976482815212674,1.5982330767437816
111,algoQD,11,57,0.9976482815212674,1.535865188576281
112,algoQD,11,57,0.9976482815212674,1.5789162730798125
113,algoQD,11,58,0.9976482815212674,1.5503065381199121
114,algoQD,11,58,0.9976482815212674,1.5621003713458776
115,algoQD,11,58,0.9976482815212674,1.6063498882576823
116,algoQD,11,58,0.9976482815212674,1.6267841504886746
117,algoQD,11,58,0.9976482815212674,1.5830000936985016
118,algoQD,11,59,0.9976482815212674,1.6061212569475174
119,algoQD,11,60,0.9976482815212674,1.58304528798908
120,algoQD,12,61,0.9976482815212674,1.6099641313776374
121,algoQD,12,62,0.9976482815212674,1.5632258960977197
122,algoQD,12,62,0.9976482815212674,1.5542282005771995
123,algoQD,12,62,0.9976482815212674,1.6181526789441705
124,algoQD,12,62,0.9976482815212674,1.588654394261539
125,algoQD,12,62,0.9976482815212674,1.6175564238801599
126,algoQD,12,62,0.9976482815212674,1.6054622335359454
127,algoQD,12,63,0.9976482815212674,1.5969018638134003
128,algoQD,12,63,0.9976482815212674,1.5332899875938892
129,algoQD,12,64,0.9976482815212674,1.6269160518422723
130,algoQD,13,64,0.9976482815212674,1.6093250857666135
131,algoQD,13,65,0.9976482815212674,1.5759720159694552
132,algoQD,13,65,0.9976482815212674,1.604161406867206
133,algoQD,13,65,0.9976482815212674,1.5666853887960315
134,algoQD,13,65,0.9976482815212674,1.5851031756028533
135,algoQD,13,66,0.9976482815212674,1.5597777077928185
136,algoQD,13,67,0.9976482815212674,1.5616396320983768
137,algoQD,13,67,0.9976482815212674,1.622492166236043
138,algoQD,13,67,0.9976482815212674,1.5862005976960063
139,algoQD,13,67,0.9976482815212674,1.6040125722065568
140,algoQD,14,67,0.9976482815212674,1.5682233907282352
141,algoQD,14,67,0.9976482815212674,1.5960099445655942
142,algoQD,14,67,0.9976482815212674,1.6200843323022127
143,algoQD,14,67,0.9976482815212674,1.6026495778933167
144,algoQD,14,68,0.9976482815212674,1.5811957400292158
145,algoQD,14,69,0.9976482815212674,1.5796326892450452
146,algoQD,14,69,0.9976482815212674,1.634777408093214
147,algoQD,14,69,0.9976482815212674,1.6000156858935952
148,algoQD,14,69,0.9976482815212674,1.6305488450452685
149,algoQD,14,69,0.9976482815212674,1.6136341849341989
150,algoQD,15,70,0.9976482815212674,1.5840264232829213
151,algoQD,15,70,0.9976482815212674,1.5796213168650866
152,algoQD,15,70,0.9976482815212674,1.5910082217305899
153,algoQD,15,70,0.9976482815212674,1.5967948464676738
154,algoQD,15,71,0.9976482815212674,1.569091740064323
155,algoQD,15,72,0.9976482815212674,1.6119404966011643
156,algoQD,15,72,0.9976482815212674,1.6405833894386888
157,algoQD,15,72,0.9976482815212674,1.6052671801298857
158,algoQD,15,72,0.9976482815212674,1.6775506529957056
159,algoQD,15,72,0.9976482815212674,1.6035014167428017
160,algoQD,16,73,0.9976482815212674,1.6232807543128729
161,algoQD,16,73,0.9976482815212674,1.5848666373640299
162,algoQD,16,74,0.9976482815212674,1.567913736216724
163,algoQD,16,75,0.9976482815212674,1.6028130874037743
164,algoQD,16,76,0.9976482815212674,1.6165271559730172
165,algoQD,16,76,0.9976482815212674,1.6222041826695204
166,algoQD,16,76,0.9976482815212674,1.5770624158903956
167,algoQD,16,76,0.9976482815212674,1.6449254341423512
168,algoQD,16,76,0.9976482815212674,1.6089804489165545
169,algoQD,16,76,0.9976482815212674,1.614707981236279
170,algoQD,17,77,0.9976482815212674,1.5684987111017108
171,algoQD,17,77,0.9976482815212674,1.5864559784531593
172,algoQD,17,77,0.9976482815212674,1.6173364566639066
173,algoQD,17,78,0.9976482815212674,1.615740972571075
174,algoQD,17,78,0.9976482815212674,1.571426092647016
175,algoQD,17,79,0.9976482815212674,1.6017721006646752
176,algoQD,17,80,0.9976482815212674,1.6694054435938597
177,algoQD,17,80,0.9976482815212674,1.6063866317272186
178,algoQD,17,80,0.9976482815212674,1.5569206979125738
179,algoQD,17,81,0.9976482815212674,1.610525625757873
180,algoQD,18,81,0.9976482815212674,1.583898507989943
181,algoQD,18,81,0.9976482815212674,1.6006894763559103
182,algoQD,18,81,0.9976482815212674,1.5650792103260756
183,algoQD,18,82,0.9976482815212674,1.5759936459362507
184,algoQD,18,82,0.9976482815212674,1.6277103777974844
185,algoQD,18,82,0.9976482815212674,1.5298932138830423
186,algoQD,18,82,0.9976482815212674,1.572928569279611
187,algoQD,18,82,0.9976482815212674,1.621885983273387
188,algoQD,18,82,0.9976482815212674,1.5850952379405499
189,algoQD,18,82,0.9976482815212674,1.5925838155671954
190,algoQD,19,82,0.9976482815212674,1.5637120194733143
191,algoQD,19,82,0.9976482815212674,1.614361367188394
192,algoQD,19,82,0.9976482815212674,1.56537417601794
193,algoQD,19,83,0.9976482815212674,1.5787934614345431
194,algoQD,19,83,0.9976482815212674,1.5781681798398495
195,algoQD,19,83,0.9976482815212674,1.5760987540706992
196,algoQD,19,83,0.9976482815212674,1.5591145185753703
197,algoQD,19,83,0.9976482815212674,1.5995153710246086
198,algoQD,19,83,0.9976482815212674,1.583257908001542
199,algoQD,19,83,0.9976482815212674,1.5531429778784513
200,algoQD,20,83,0.9976482815212674,1.634846461005509
201,algoQD,20,84,0.9976482815212674,1.5719985226169229
202,algoQD,20,84,0.9976482815212674,1.543634825386107
203,algoQD,20,84,0.9976482815212674,1.6237320881336927
204,algoQD,20,84,0.9976482815212674,1.5504501517862082
205,algoQD,20,84,0.9976482815212674,1.599889106117189
206,algoQD,20,85,0.9976482815212674,1.560994259081781
207,algoQD,20,85,0.9976482815212674,1.5948016019538045
208,algoQD,20,85,0.9976482815212674,1.5935911368578672
209,algoQD,20,85,0.9976482815212674,1.5918115060776472
210,algoQD,21,86,0.9976482815212674,1.5588596193119884
211,algoQD,21,86,0.9976482815212674,1.5957417376339436
212,algoQD,21,86,0.9976482815212674,1.592649007216096
213,algoQD,21,86,0.9976482815212674,1.5856697233393788
214,algoQD,21,86,0.9976482815212674,1.5815116632729769
215,algoQD,21,86,0.9976482815212674,1.6107864994555712
216,algoQD,21,86,0.9976482815212674,1.612032912671566
217,algoQD,21,86,0.9976482815212674,1.6376218795776367
218,algoQD,21,86,0.9976482815212674,1.6114160176366568
219,algoQD,21,87,0.9976482815212674,1.5412876335904002
220,algoQD,22,88,0.9976482815212674,1.6002160115167499
221,algoQD,22,88,0.9976482815212674,1.6190417679026723
222,algoQD,22,88,0.9976482815212674,1.5804625945165753
223,algoQD,22,88,0.9976482815212674,1.5608440702781081
224,algoQD,22,88,0.9976482815212674,1.5864575523883104
225,algoQD,22,88,0.9976482815212674,1.5785088241100311
226,algoQD,22,88,0.9976482815212674,1.6516775200143456
227,algoQD,22,89,0.9976482815212674,1.588141541928053
228,algoQD,22,89,0.9976482815212674,1.5663413284346461
229,algoQD,22,89,0.9976482815212674,1.5961252069100738
230,algoQD,23,89,0.9976482815212674,1.5970786176621914
231,algoQD,23,89,0.9976482815212674,1.646504913456738
232,algoQD,23,89,0.9976482815212674,1.5746084293350577
233,algoQD,23,89,0.9976482815212674,1.6045495150610805
234,algoQD,23,89,0.9976482815212674,1.5652092341333628
235,algoQD,23,89,0.9976482815212674,1.613849031738937
236,algoQD,23,90,0.9976482815212674,1.5542565919458866
237,algoQD,23,90,0.9976482815212674,1.6040220484137535
238,algoQD,23,90,0.9976482815212674,1.5741411177441478
239,algoQD,23,90,0.9976482815212674,1.602643745020032
240,algoQD,24,91,0.9976482815212674,1.6132158571854234
241,algoQD,24,91,0.9976482815212674,1.6132007390260696
242,algoQD,24,91,0.9976482815212674,1.6009431555867195
243,algoQD,24,91,0.9976482815212674,1.6235158052295446
244,algoQD,24,91,0.9976482815212674,1.6289237458258867
245,algoQD,24,91,0.9976482815212674,1.5970443226397038
246,algoQD,24,92,0.9976482815212674,1.57339674141258
247,algoQD,24,92,0.9976482815212674,1.5796256829053164
248,algoQD,24,92,0.9976482815212674,1.6794099528342485
249,algoQD,24,92,0.9976482815212674,1.6034377850592136
250,algoQD,25,92,0.9976482815212674,1.570603096857667
251,algoQD,25,93,0.9976482815212674,1.6227057855576277
252,algoQD,25,93,0.9976482815212674,1.5983789917081594
253,algoQD,25,93,0.9976482815212674,1.5876319454982877
254,algoQD,25,93,0.9976482815212674,1.665192561224103
255,algoQD,25,93,0.9976482815212674,1.6002565007656813
256,algoQD,25,93,0.9976482815212674,1.5932440049946308
257,algoQD,25,94,0.9976482815212674,1.59704231005162
258,algoQD,25,94,0.9976482815212674,1.6233682474121451
259,algoQD,25,94,0.9976482815212674,1.5569471614435315
260,algoQD,26,94,0.9976482815212674,1.5821680817753077
261,algoQD,26,94,0.9976482815212674,1.563862094655633
262,algoQD,26,94,0.9976482815212674,1.6019376870244741
263,algoQD,26,94,0.9976482815212674,1.5667637158185244
264,algoQD,26,95,0.9976482815212674,1.5677870381623507
265,algoQD,26,95,0.9976482815212674,1.5760325221344829
266,algoQD,26,95,0.9976482815212674,1.597800581716001
267,algoQD,26,95,0.9976482815212674,1.6008068323135376
268,algoQD,26,95,0.9976482815212674,1.5611919993534684
269,algoQD,26,96,0.9976482815212674,1.5903696762397885
270,algoQD,27,96,0.9976482815212674,1.6011796556413174
271,algoQD,27,96,0.9976482815212674,1.624428820796311
272,algoQD,27,96,0.9976482815212674,1.5942955110222101
273,algoQD,27,97,0.9976482815212674,1.5806117625907063
274,algoQD,27,98,0.9976482815212674,1.6035714820027351
275,algoQD,27,98,0.9976482815212674,1.5957716405391693
276,algoQD,27,99,0.9976482815212674,1.6017722645774484
277,algoQD,27,99,0.9976482815212674,1.603706106543541
278,algoQD,27,99,0.9976482815212674,1.6336985006928444
279,algoQD,27,99,0.9976482815212674,1.5575720630586147
280,algoQD,28,99,0.9976482815212674,1.6178462384268641
281,algoQD,28,99,0.9976482815212674,1.5801968984305859
282,algoQD,28,99,0.9976482815212674,1.5759892910718918
283,algoQD,28,99,0.9976482815212674,1.577986665070057
284,algoQD,28,99,0.9976482815212674,1.6240604063495994
285,algoQD,28,99,0.9976482815212674,1.6052590915933251
286,algoQD,28,99,0.9976482815212674,1.573917136527598
287,algoQD,28,99,0.9976482815212674,1.6147363632917404
288,algoQD,28,99,0.9976482815212674,1.6093109231442213
289,algoQD,28,99,0.9976482815212674,1.5868281032890081
290,algoQD,29,99,0.9976482815212674,1.581836144439876
291,algoQD,29,99,0.9976482815212674,1.573422810062766
292,algoQD,29,99,0.9976482815212674,1.5722575802356005
293,algoQD,29,100,0.9976482815212674,1.6265460336580873
294,algoQD,29,100,0.9976482815212674,1.552453332580626
295,algoQD,29,100,0.9976482815212674,1.6155726704746485
296,algoQD,29,100,0.9976482815212674,1.6039208211004734
297,algoQD,29,101,0.9976482815212674,1.5874181911349297
298,algoQD,29,101,0.9976482815212674,1.5745418686419725
299,algoQD,29,101,0.9976482815212674,1.5648018280044198
300,algoQD,30,101,0.9976482815212674,1.6422541188076138
301,algoQD,30,101,0.9976482815212674,1.5731168175116181
302,algoQD,30,101,0.9976482815212674,1.5685732392594218
303,algoQD,30,101,0.9976482815212674,1.5748057877644897
304,algoQD,30,101,0.9976482815212674,1.5879329536110163
305,algoQD,30,102,0.9976482815212674,1.6356586962938309
306,algoQD,30,102,0.9976482815212674,1.586284190416336
307,algoQD,30,102,0.9976482815212674,1.5916482573375106
308,algoQD,30,103,0.9976482815212674,1.5770943462848663
309,algoQD,30,103,0.9976482815212674,1.5651280852034688
310,algoQD,31,103,0.9976482815212674,1.6266895113512874
311,algoQD,31,104,0.9976482815212674,1.625642784871161
312,algoQD,31,104,0.9976482815212674,1.6122230049222708
313,algoQD,31,104,0.9976482815212674,1.6176568362861872
314,algoQD,31,104,0.9976482815212674,1.5792421428486705
315,algoQD,31,105,0.9976482815212674,1.602310048416257
316,algoQD,31,105,0.9976482815212674,1.5676189763471484
317,algoQD,31,105,0.9976482815212674,1.6054973667487502
318,algoQD,31,105,0.9976482815212674,1.6138032795861363
319,algoQD,31,105,0.9976482815212674,1.6226691901683807
320,algoQD,32,105,0.9976482815212674,1.6041757920756936
321,algoQD,32,105,0.9976482815212674,1.6048772856593132
322,algoQD,32,105,0.9976482815212674,1.6318280631676316
323,algoQD,32,105,0.9976482815212674,1.6326105706393719
324,algoQD,32,105,0.9976482815212674,1.5930436123162508
325,algoQD,32,105,0.9976482815212674,1.6073334934189916
326,algoQD,32,105,0.9976482815212674,1.6035035531967878
327,algoQD,32,105,0.9976482815212674,1.555510033853352
328,algoQD,32,105,0.9976482815212674,1.578252944163978
329,algoQD,32,105,0.9976482815212674,1.612199422903359
330,algoQD,33,106,0.9976482815212674,1.644287589006126
331,algoQD,33,107,0.9976482815212674,1.616115115582943
332,algoQD,33,107,0.9976482815212674,1.5715884622186422
333,algoQD,33,107,0.9976482815212674,1.6060244077816606
334,algoQD,33,107,0.9976482815212674,1.5663644317537546
335,algoQD,33,107,0.9976482815212674,1.6101013561710715
336,algoQD,33,107,0.9976482815212674,1.6094328695908189
337,algoQD,33,108,0.9976482815212674,1.572441109456122
338,algoQD,33,108,0.9976482815212674,1.5606649480760098
339,algoQD,33,109,0.9976482815212674,1.5618705041706562
340,algoQD,34,109,0.9976482815212674,1.607414505444467
341,algoQD,34,109,0.9976482815212674,1.6271117059513927
342,algoQD,34,109,0.9976482815212674,1.6313649686053395
343,algoQD,34,109,0.9976482815212674,1.6101238206028938
344,algoQD,34,109,0.9976482815212674,1.6351234214380383
345,algoQD,34,110,0.9976482815212674,1.5871065445244312
346,algoQD,34,110,0.9976482815212674,1.595334188081324
347,algoQD,34,110,0.9976482815212674,1.615164672024548
348,algoQD,34,111,0.9976482815212674,1.6042772512882948
