,alg_name,iteration,cont_size,evals,nb_updated,avg,std,min,max,ft_min,ft_max,qd_score,elapsed
0,algoQD,0,10/400,10,10,[0.5174],[0.3182],[0.0214],[0.9475],"[-6.7821,-4.8552]","[1.0978,2.1466]",5.17,25.89
1,algoQD,1,16/400,10,9,[0.5049],[0.3245],[0.0546],[0.9475],"[-6.7821,-4.8552]","[1.4795,3.8178]",8.08,14.22
2,algoQD,2,19/400,10,5,[0.5344],[0.3021],[0.0546],[0.9475],"[-6.7821,-4.8552]","[1.7872,3.8178]",10.15,14.45
3,algoQD,3,24/400,10,8,[0.5917],[0.288],[0.0546],[0.9475],"[-6.7821,-4.8552]","[2.3647,5.2174]",14.20,14.37
4,algoQD,4,27/400,10,6,[0.6058],[0.2819],[0.0569],[0.9475],"[-6.7821,-4.8552]","[2.4662,5.2174]",16.36,14.28
5,algoQD,5,31/400,10,7,[0.6543],[0.2647],[0.0569],[0.9977],"[-6.7821,-4.8552]","[2.6542,5.2174]",20.28,14.50
6,algoQD,6,33/400,10,4,[0.6334],[0.2897],[0.0038],[0.9977],"[-6.7821,-4.8552]","[2.6542,5.2174]",20.90,17.50
7,algoQD,7,36/400,10,4,[0.6347],[0.2845],[0.0038],[0.9977],"[-6.7821,-5.8248]","[3.5674,5.2174]",22.85,18.73
8,algoQD,8,40/400,10,5,[0.6176],[0.2978],[0.0038],[0.9977],"[-6.7821,-5.8248]","[3.5674,5.2174]",24.70,17.86
9,algoQD,9,43/400,10,8,[0.6301],[0.3045],[0.0038],[0.9977],"[-6.7821,-5.8248]","[3.5674,5.3040]",27.10,17.46
10,algoQD,10,45/400,10,3,[0.6114],[0.3106],[0.0038],[0.9977],"[-6.7821,-5.8248]","[3.5674,5.3040]",27.51,17.93
11,algoQD,11,50/400,10,6,[0.6211],[0.305],[0.0038],[0.9996],"[-6.7821,-5.8248]","[3.5674,5.3040]",31.06,18.05
12,algoQD,12,54/400,10,8,[0.6383],[0.2866],[0.0038],[0.9996],"[-6.7821,-5.8248]","[7.9181,5.3040]",34.47,17.67
13,algoQD,13,54/400,10,2,[0.6493],[0.2799],[0.0038],[0.9996],"[-6.7821,-5.8248]","[7.9181,5.3040]",35.06,18.84
14,algoQD,14,56/400,10,3,[0.6415],[0.2882],[0.0038],[0.9996],"[-6.7821,-5.8248]","[7.9181,5.3040]",35.92,18.40
15,algoQD,15,59/400,10,5,[0.6326],[0.2893],[0.0038],[0.9996],"[-6.7821,-5.8248]","[7.9181,5.3040]",37.32,17.68
16,algoQD,16,61/400,10,6,[0.6384],[0.2835],[0.0038],[0.9996],"[-7.7215,-5.8248]","[7.9181,5.3040]",38.94,17.53
17,algoQD,17,63/400,10,2,[0.6215],[0.2946],[0.0038],[0.9996],"[-7.7215,-6.2704]","[7.9181,5.3040]",39.15,17.98
18,algoQD,18,67/400,10,5,[0.6057],[0.2987],[0.0038],[0.9996],"[-7.7215,-6.2704]","[7.9181,7.1514]",40.58,19.73
19,algoQD,19,72/400,10,5,[0.6035],[0.2897],[0.0038],[0.9996],"[-7.7215,-6.2704]","[7.9181,7.1514]",43.45,17.80
20,algoQD,20,75/400,10,5,[0.6197],[0.276],[0.0038],[0.9996],"[-7.7215,-6.2704]","[7.9181,7.1514]",46.48,17.85
21,algoQD,21,77/400,10,4,[0.6185],[0.2799],[0.0038],[0.9996],"[-7.7215,-6.2704]","[7.9181,7.1514]",47.63,17.50
22,algoQD,22,81/400,10,6,[0.6073],[0.2845],[0.0038],[0.9996],"[-7.7215,-6.2704]","[7.9181,7.1514]",49.19,17.82
23,algoQD,23,82/400,10,1,[0.6064],[0.2829],[0.0038],[0.9996],"[-7.7215,-6.2704]","[7.9181,7.1514]",49.72,17.60
24,algoQD,24,84/400,10,7,[0.6124],[0.2817],[0.0038],[0.9996],"[-7.7215,-6.2704]","[7.9181,7.1514]",51.44,17.19
25,algoQD,25,87/400,10,5,[0.6104],[0.2815],[0.0038],[0.9996],"[-7.7215,-6.2704]","[7.9181,7.1514]",53.10,17.16
26,algoQD,26,89/400,10,4,[0.6189],[0.2789],[0.0038],[0.9996],"[-7.7215,-6.5233]","[7.9181,7.1514]",55.09,17.48
27,algoQD,27,93/400,10,6,[0.6196],[0.276],[0.0038],[0.9996],"[-7.7215,-6.5233]","[7.9181,7.1514]",57.62,18.16
28,algoQD,28,94/400,10,4,[0.6273],[0.2778],[0.0038],[0.9996],"[-7.7215,-7.2062]","[7.9181,7.1514]",58.97,18.16
29,algoQD,29,97/400,10,4,[0.6176],[0.2832],[0.0038],[0.9996],"[-7.7215,-7.2062]","[7.9181,7.1514]",59.91,18.91
30,algoQD,30,100/400,10,4,[0.6172],[0.2874],[0.0038],[0.9996],"[-7.7215,-7.2062]","[7.9181,7.1514]",61.72,18.65
31,algoQD,31,103/400,10,5,[0.6151],[0.2895],[0.0038],[0.9996],"[-7.7215,-7.2062]","[7.9181,7.1514]",63.35,14.47
32,algoQD,32,104/400,10,2,[0.6178],[0.289],[0.0038],[0.9996],"[-8.8422,-7.2062]","[7.9181,7.1514]",64.25,15.20
33,algoQD,33,107/400,10,6,[0.6264],[0.2886],[0.0038],[0.9996],"[-8.8422,-9.1279]","[7.9181,7.1514]",67.03,17.17
34,algoQD,34,111/400,10,7,[0.6245],[0.2908],[0.0038],[0.9996],"[-8.9796,-9.1279]","[8.5955,7.1514]",69.32,17.66
35,algoQD,35,114/400,10,5,[0.6288],[0.2843],[0.0038],[0.9996],"[-8.9796,-9.1279]","[8.5955,7.1514]",71.68,18.12
36,algoQD,36,117/400,10,7,[0.6356],[0.2816],[0.0038],[0.9996],"[-8.9796,-9.1279]","[8.5955,7.1514]",74.37,18.30
