,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,[],[],[],[],[],[],[],[],"[(-9.15246, -1.8999918)]",[],[],[],[],[],[],[],[],[],[],[]
1,[],[],[],[],"[(-8.904948, -5.0889955)]",[],[],"[(-8.91012, -2.6742136)]",[],"[(-8.537519, -0.41314316)]",[],[],"[(-8.08082, 2.2903037)]","[(-8.979606, 3.1002188)]","[(-8.842211, 4.918189)]",[],[],[],[],[]
2,[],[],[],"[(-7.1687675, -6.6497684)]","[(-7.6119223, -5.5460052)]","[(-7.8953075, -4.639516)]","[(-7.231373, -3.6530411)]","[(-7.402622, -2.1459033)]","[(-7.0127854, -1.3018869)]","[(-7.457623, -0.18207395)]","[(-7.1897955, 0.66746557)]","[(-7.859331, 1.712577)]","[(-7.1612525, 2.1975982)]",[],[],[],[],[],[],[]
3,[],"[(-6.8769646, -8.521454)]","[(-6.71949, -7.13224)]",[],"[(-6.6643753, -5.257992)]","[(-6.131502, -4.6535625)]","[(-6.387801, -3.3767517)]","[(-6.800475, -2.9034655)]","[(-6.7019334, -1.1492902)]","[(-6.7443295, -0.25456792)]","[(-6.78206, 0.2067906)]","[(-6.251377, 1.9555868)]",[],"[(-6.1356916, 3.8279252)]",[],[],[],"[(-6.161032, 7.057878)]",[],[]
4,"[(-5.3905478, -9.211678)]",[],"[(-5.0644784, -7.4469543)]","[(-5.5067334, -6.0297613)]",[],[],"[(-5.01086, -3.603614)]","[(-5.577743, -2.7617183)]","[(-5.028917, -1.4022232)]","[(-5.7787685, -0.6890717)]","[(-5.2573385, 0.8057539)]","[(-5.655728, 1.9930909)]","[(-5.7038426, 2.3565748)]",[],"[(-5.0280895, 4.5174856)]","[(-5.2843103, 5.2369614)]","[(-5.0808315, 6.3896585)]",[],"[(-5.5878067, 8.17614)]","[(-5.896076, 9.357687)]"
5,"[(-4.056311, -9.576973)]",[],[],"[(-4.9214463, -6.909419)]","[(-4.7364774, -5.0766406)]","[(-4.57658, -4.586641)]","[(-4.259842, -3.6446261)]","[(-4.561461, -2.2229435)]","[(-4.660953, -1.3276306)]","[(-4.690104, -0.99371105)]","[(-4.3159795, 0.042567123)]","[(-4.9378333, 1.144326)]","[(-4.954471, 2.0185804)]","[(-4.2162385, 3.0274975)]","[(-4.321415, 4.518265)]",[],"[(-4.3955555, 6.8801475)]",[],[],[]
6,[],[],[],"[(-3.2984607, -6.226291)]","[(-3.2385097, -5.1970572)]","[(-3.930435, -4.744813)]","[(-3.7193656, -3.6597624)]","[(-3.4483204, -2.9258025)]","[(-3.6302805, -1.5272261)]","[(-3.6412237, -0.40324175)]","[(-3.6248953, 0.058834285)]","[(-3.8434908, 1.659328)]","[(-3.2145267, 2.169855)]","[(-3.0857942, 3.9002934)]","[(-3.3966885, 4.0648384)]","[(-3.521473, 5.217357)]","[(-3.487672, 6.444898)]",[],"[(-3.8192642, 8.695485)]",[]
7,"[(-2.0078661, -9.5390005)]","[(-2.5952349, -8.235479)]",[],"[(-2.4898207, -6.2703605)]","[(-2.7261207, -5.46596)]","[(-2.305146, -4.0575237)]","[(-2.5453703, -3.5078652)]","[(-2.9129126, -2.132436)]","[(-2.585993, -1.0413064)]","[(-2.4825053, -0.93848526)]","[(-2.6250474, 0.7118815)]","[(-2.353381, 1.2841771)]","[(-2.0679817, 2.078928)]","[(-2.441745, 3.0712426)]","[(-2.3495317, 4.317629)]","[(-2.4208746, 5.372198)]",[],[],[],[]
8,[],"[(-1.6596591, -8.0533085)]",[],"[(-1.6182883, -6.089142)]","[(-1.0311053, -5.367271)]","[(-1.3364275, -4.522342)]","[(-1.2484878, -3.0096145)]","[(-1.3277078, -2.0869112)]","[(-1.8765148, -1.4070137)]","[(-1.0894316, -0.1505704)]","[(-1.2196106, 0.025282469)]","[(-1.84739, 1.8101914)]","[(-1.7629294, 2.1141496)]","[(-1.5315824, 3.5043802)]","[(-1.9005052, 4.4710784)]",[],"[(-1.0504116, 6.2289405)]",[],"[(-1.6764843, 8.577606)]",[]
9,[],[],"[(-0.6044147, -7.7919903)]","[(-0.10986964, -6.877804)]",[],"[(-0.53092045, -4.801034)]","[(-0.41595846, -3.776876)]","[(-0.7554152, -2.2847006)]","[(-0.01664203, -1.8960861)]","[(-0.43357277, -0.10062157)]","[(-0.19504322, 0.8093581)]","[(-0.56124306, 1.3761593)]","[(-0.2138232, 2.1976273)]","[(-0.20444173, 3.7544298)]","[(-0.5500784, 4.447122)]","[(-0.9133913, 5.2277484)]","[(-0.5102331, 6.757821)]",[],[],"[(-0.60021317, 9.801332)]"
10,[],"[(0.9585942, -8.277591)]","[(0.10595195, -7.744886)]",[],"[(0.5529091, -5.027216)]","[(0.7426195, -4.507813)]",[],"[(0.36360794, -2.2424335)]","[(0.09426255, -1.3995798)]","[(0.28596744, -0.054771833)]","[(0.1316365, 0.26465026)]","[(0.6606084, 1.4756824)]","[(0.332016, 2.495016)]","[(0.5843022, 3.9249876)]","[(0.27216887, 4.2654505)]","[(0.6681748, 5.0145664)]","[(0.028975634, 6.5762577)]",[],[],[]
11,[],[],[],"[(1.8210777, -6.5233216)]","[(1.9392064, -5.323732)]","[(1.167831, -4.3484473)]","[(1.289859, -3.8144)]","[(1.1446804, -2.9831855)]","[(1.5494151, -1.5454651)]","[(1.7548119, -0.42812827)]","[(1.4643542, 0.09249537)]","[(1.0793289, 1.5720359)]","[(1.6848671, 2.0782654)]","[(1.228638, 3.5461109)]","[(1.8572621, 4.2973747)]","[(1.9945588, 5.3932734)]",[],"[(1.0398948, 7.1514287)]","[(1.491733, 8.911532)]",[]
12,[],"[(2.5003982, -8.174259)]","[(2.0080695, -7.9361715)]",[],"[(2.4501567, -5.0098753)]","[(2.6090868, -4.3036394)]","[(2.873135, -3.8389087)]","[(2.244009, -2.9786558)]","[(2.6153731, -1.9806021)]","[(2.6085303, -0.732176)]","[(2.654157, 0.89125955)]","[(2.1167326, 1.111384)]","[(2.5080743, 2.2815459)]","[(2.2365708, 3.1900833)]",[],[],[],"[(2.4943519, 7.89933)]",[],[]
13,[],[],[],[],"[(3.167704, -5.1226177)]","[(3.670032, -4.142342)]","[(3.9855578, -3.0549839)]",[],"[(3.2193084, -1.340939)]","[(3.7306762, -0.29148474)]","[(3.0895123, 0.16998264)]","[(3.4740114, 1.0031847)]","[(3.0626328, 2.539436)]","[(3.7568595, 3.7095125)]","[(3.4635663, 4.2033925)]",[],[],[],[],[]
