,alg_name,iteration,cont_size,evals,nb_updated,avg,std,min,max,ft_min,ft_max,qd_score,elapsed
0,algoQD,0,7/400,10,8,[0.5989],[0.2484],[0.1953],[0.9317],"[-1.0774,-0.8196]","[1.7875,2.7318]",4.19,32.95
1,algoQD,1,12/400,10,8,[0.7293],[0.1542],[0.4086],[0.9852],"[-3.6004,-4.3617]","[4.1955,2.7318]",8.75,17.24
2,algoQD,2,21/400,10,9,[0.5558],[0.2576],[0.0264],[0.9852],"[-3.6095,-4.3617]","[5.1603,6.4839]",11.67,17.37
3,algoQD,3,24/400,10,6,[0.6321],[0.2325],[0.0998],[0.9852],"[-3.6095,-4.3617]","[5.1603,6.3651]",15.17,17.36
4,algoQD,4,29/400,10,6,[0.6078],[0.2554],[0.0998],[0.9865],"[-3.6095,-4.3617]","[5.1603,6.3651]",17.63,17.34
5,algoQD,5,35/400,10,7,[0.6562],[0.2555],[0.0998],[0.9978],"[-4.6624,-5.2336]","[7.4340,6.3651]",22.97,17.46
6,algoQD,6,39/400,10,5,[0.6674],[0.2577],[0.1169],[0.9978],"[-5.1163,-5.2336]","[7.4340,6.3651]",26.03,17.46
7,algoQD,7,45/400,10,7,[0.6636],[0.2484],[0.1169],[0.9978],"[-5.1163,-5.2336]","[7.4340,6.3651]",29.86,17.35
8,algoQD,8,47/400,10,4,[0.6594],[0.2467],[0.1169],[0.9978],"[-5.1163,-5.2336]","[7.4340,6.3651]",30.99,17.44
9,algoQD,9,49/400,10,3,[0.6663],[0.2471],[0.1169],[0.9978],"[-5.1163,-5.2336]","[7.4340,6.3651]",32.65,17.47
10,algoQD,10,52/400,10,5,[0.6824],[0.236],[0.1169],[0.9978],"[-5.1163,-5.2336]","[7.4340,6.3651]",35.49,17.27
11,algoQD,11,54/400,10,5,[0.685],[0.2338],[0.1169],[0.998],"[-6.1134,-5.2336]","[7.4340,8.3593]",36.99,17.33
12,algoQD,12,59/400,10,6,[0.691],[0.2315],[0.1169],[0.998],"[-6.1134,-5.2336]","[7.4340,8.3593]",40.77,17.29
13,algoQD,13,60/400,10,5,[0.6968],[0.2308],[0.1169],[0.998],"[-6.1134,-5.2336]","[7.4340,8.3593]",41.81,17.28
14,algoQD,14,64/400,10,4,[0.6719],[0.2496],[0.0447],[0.998],"[-6.1134,-5.2336]","[7.4340,8.3593]",43.00,17.22
