,0
0,5
1,7
2,41
3,43
4,48
5,56
6,57
7,64
8,73
9,76
10,82
11,89
12,96
13,102
14,106
15,112
16,115
17,116
18,117
19,118
20,122
21,123
22,132
23,137
24,140
25,142
26,144
27,148
28,150
29,151
30,152
31,154
32,156
33,157
34,158
35,161
36,164
37,165
38,166
39,168
40,176
41,177
42,178
43,181
44,182
45,183
46,184
47,187
48,190
49,191
50,192
51,193
52,194
53,195
54,196
55,198
56,200
57,201
58,202
59,203
60,204
61,205
62,206
63,207
64,208
65,209
66,211
67,212
68,214
69,217
70,218
71,219
72,221
73,222
74,223
75,224
76,225
77,226
78,227
79,228
80,229
81,230
82,231
83,234
84,237
85,239
86,240
87,241
88,242
89,243
90,244
91,246
92,247
93,248
94,249
95,251
96,252
97,253
98,254
99,255
100,256
101,258
102,259
103,261
104,262
105,263
106,264
107,267
108,268
109,269
110,270
111,271
112,273
113,274
114,275
115,276
116,277
117,278
118,279
119,280
120,281
121,282
122,285
123,286
124,288
125,291
126,292
127,293
128,294
129,295
130,296
131,297
132,298
133,300
134,301
135,302
136,303
137,304
138,306
139,307
140,308
141,309
142,310
143,311
144,313
145,314
146,316
147,317
148,318
149,319
150,320
151,321
152,322
153,323
154,324
155,325
156,326
157,328
158,329
159,330
160,332
161,334
162,335
163,336
164,337
165,338
166,339
167,340
168,341
169,342
170,343
171,344
172,345
173,346
174,347
175,348
176,349
177,350
178,351
179,352
180,353
181,354
182,355
183,356
184,357
185,358
186,359
187,360
188,361
189,362
190,363
191,364
192,365
193,366
194,368
195,369
196,370
197,371
198,372
199,373
200,374
201,375
202,376
203,377
204,378
205,379
206,380
207,381
208,382
209,383
210,384
211,385
212,386
213,387
214,388
215,389
216,390
217,391
218,392
219,393
220,394
221,395
222,396
223,397
224,398
225,399
226,400
