,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.8345554373959427,-0.7097775025527824,-0.08046273410219285,0.5722834963699401,0.2863259248803698,-0.9425705711441912,-0.008302015118890171,-0.03335885991911014,0.4263511804627065,-0.3590242426357022,0.9724509776825867,-0.699823009242073,0.3467385238554854,-0.6192638563932249,-0.7464150441954045,0.30365898370283473,0.13610667390880726,0.1569256810544679,0.20039017163782047,0.5914652409587378,-0.6988210579399821,-0.748745101252007,0.7655359122175744,-0.27033150281931717
1,0.8345554373959427,-0.755943296275835,-0.08046273410219285,0.5722834963699401,0.2863259248803698,-0.9425705711441912,-0.008302015118890171,-0.03335885991911014,0.4263511804627065,-0.3590242426357022,0.9724509776825867,-0.41576232844693184,0.37772510400070614,-0.6525531747855486,-0.6931392266098577,0.30365898370283473,0.16696287301811763,0.1569256810544679,0.13967972127005446,0.5914652409587378,-0.7904230764462046,-0.748745101252007,0.7655359122175744,-0.27033150281931717
2,0.46853403151730966,-0.7097775025527824,-0.08046273410219285,0.6101074213304332,0.2863259248803698,-0.9425705711441912,-0.008302015118890171,-0.03335885991911014,0.4263511804627065,-0.3590242426357022,0.9724509776825867,-0.699823009242073,0.3467385238554854,-0.6192638563932249,-0.7464150441954045,0.30365898370283473,0.13610667390880726,0.1569256810544679,0.20786297375574914,0.5914652409587378,-0.6988210579399821,-0.748745101252007,0.7655359122175744,-0.27033150281931717
3,-0.0037091708749090735,-0.9490151292080831,0.4467843172398631,-0.6976364682156067,0.08515208026460575,0.4282132717918523,-0.7756284141061667,-0.6123202551144857,0.43943025260486945,-0.06685704496319778,0.400410529843906,-0.785035841222542,-0.6345115333403939,0.7689498592914901,-0.45997455379109375,-0.9451755563887354,-0.8389401072198794,0.5865538009939515,-0.4924208219037547,-0.3698917797141774,-0.4308763406767684,-0.1261830626856444,0.823960213034751,-0.04876875065636943
4,-0.810178385090343,0.3910391569959799,0.4684543111107906,-0.16066599735582288,-0.8772932636937936,0.2758087044203359,-0.234053002400888,-0.15314984682578436,0.9097209915869324,0.9054953836205453,0.8984753593813026,0.054406747054628335,-0.8245204809963631,-0.1591620663002351,0.034755223977554595,0.9486785909069817,0.9638065360400507,-0.759040410961987,-0.05824543504991997,-0.8481917351074817,0.02379331828832143,-0.8541640369443868,0.9363504864883845,0.3747434225056365
5,-0.06778319370827712,-0.14198883932701167,0.10278455246544449,0.07326499985652091,0.5983202585411653,0.2862633390629514,-0.3990419732878754,0.942612514963288,0.37228960663217125,0.715282775121024,-0.046404233702815656,0.823858204554448,-0.7990479749561252,0.21547715432479353,0.6350432906507191,0.7819166849144192,0.8923396976798648,-0.6264388202916615,0.5931522440062955,0.3235498431150159,-0.2839306515758402,0.13454123273561525,0.7737895684579394,0.46790660266663764
6,0.7571771523334803,0.3831253510194199,-0.6260566992947834,-0.5768960850047857,-0.35972525650048226,-0.9588928965210097,-0.47710542803573697,-0.6863789472547688,0.8353809834405741,0.0001671574046810953,-0.8675599545804793,-0.4208619184535909,0.8502117344921349,0.9531036429026494,0.760468709787181,0.8521779996506784,0.39397899731340935,0.18730496509296612,-0.17550310571720384,-0.8203742735832034,0.12750640761798704,-0.788727008041533,0.731108705575245,-0.34889320848045235
7,0.5219117172583629,-0.7097775025527824,-0.08046273410219285,0.6101074213304332,0.2863259248803698,-0.8727275418276788,-0.008302015118890171,-0.03335885991911014,0.4263511804627065,-0.3590242426357022,0.9724509776825867,-0.699823009242073,0.3467385238554854,-0.6192638563932249,-0.7464150441954045,0.30365898370283473,0.13610667390880726,0.09963850479720837,0.20786297375574914,0.5914652409587378,-0.6988210579399821,-0.748745101252007,0.8244902959417177,-0.27033150281931717
8,0.4597089293909076,-0.8657345977624713,-0.1970250944907923,0.8713715979299814,0.25139985959093325,0.32850064633062837,-0.28790510882435005,0.6551777664906169,0.2588288115876163,0.014783181663447165,0.37948528637820034,-0.1756022992699091,0.27979352495272614,0.5836554914053083,-0.31527911568064493,-0.16963976004723746,0.9441981599331914,-0.8444933450117149,0.8457495941336626,0.9358507513159764,0.878017322144724,-0.35118006036476257,0.8416931479047183,0.277974620806956
9,0.02824323156173425,-0.1663783363325857,0.2368836495255855,0.1560691876976903,0.45332574743643916,-0.3749870888388771,0.8928685414236641,-0.6665531100447228,-0.055974417657089104,0.3290520212928958,-0.4202978870415055,-0.5165036325871417,-0.9465548657856673,-0.9278535205497223,-0.14690270314823994,-0.39449262087121717,-0.7036188275708875,0.4809386228230945,0.6381263843971126,0.020203569674528854,0.22540567933955447,0.5882923762940391,0.8072504576774313,0.5082694085583113
