,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,"(0.7804383171929253,)","(0.6626443862915039,)",,,,,,,,,,,
7,,,,,,"(0.9445151011149089,)","(0.9988768153720432,)","(0.9944329619407654,)","(0.9303196430206299,)","(0.7204663382636176,)","(0.5744378831651475,)","(0.5760039435492621,)","(0.9437299940321181,)",,,,,,,
8,,,,,,,"(0.9384446461995443,)","(0.9985468970404731,)","(0.9938654283682505,)","(0.9282271967993843,)","(0.998434360159768,)","(0.9535870922936334,)","(0.9842522051599291,)","(0.9167020373874241,)",,,,,,
9,,,,,,,"(0.8069310930040148,)","(0.9893738097614713,)","(0.9803703996870253,)","(0.9988124410311381,)","(0.9978332757949829,)","(0.9956961899995804,)","(0.9551635848151313,)","(0.9709067424138387,)",,,,,,
10,,,,,,,,"(0.9930038346184624,)","(0.9961323526170519,)","(0.999882804022895,)","(0.9990993552737766,)","(0.9888312445746528,)","(0.8787725342644586,)","(0.96765189965566,)",,,,,,
11,,,,,,,"(0.8144677480061848,)","(0.9840404033660889,)","(0.981199073791504,)","(0.9716527382532756,)","(0.9547801441616482,)","(0.9965657499101427,)","(0.841658443874783,)",,,,,,,
12,,,,,,,,"(0.9049201965332031,)","(0.8927824232313368,)","(0.9362789577907986,)","(0.905522780948215,)","(0.7538808186848958,)","(0.7697761959499783,)","(0.7640725877549913,)","(0.6569023980034723,)",,,,,
13,,,,,,,,,,"(0.8332015991210937,)","(0.8815432442559137,)","(0.7357564290364583,)","(0.7621625264485676,)",,,,,,,
14,,,,,,,,,,,"(0.44657346937391496,)",,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,
